QBlade v0.963 64bit

 Calculated polar for: WORTMANN FX 05-188 AIRFOIL

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     3.000 e 6     Ncrit =   9.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
  -3.000   0.1503   0.00723   0.00194  -0.1110  0.6809  0.0168  -0.7673   0.0000   1.0015
  -2.500   0.2089   0.00706   0.00180  -0.1121  0.6735  0.0198  -0.7564   0.0000   0.7939
  -2.000   0.2628   0.00704   0.00168  -0.1123  0.6412  0.0262  -0.7857   0.0000   0.6810
  -1.500   0.3209   0.00693   0.00162  -0.1133  0.6287  0.0318  -0.8167   0.0000   0.6048
  -1.000   0.3803   0.00678   0.00155  -0.1147  0.6263  0.0415  -0.8485   0.0000   0.5517
  -0.500   0.4333   0.00669   0.00142  -0.1149  0.5851  0.1126  -0.8772   0.0000   0.5142
   0.000   0.5102   0.00478   0.00094  -0.1220  0.6050  0.5324  -0.9172   0.0000   0.4872
   0.500   0.5679   0.00482   0.00100  -0.1231  0.5639  0.5948  -0.9517   0.0000   0.4640
   1.000   0.6224   0.00510   0.00125  -0.1234  0.5266  0.6411  -0.9924   0.0000   0.4448
   2.000   0.7289   0.00585   0.00171  -0.1234  0.4380  0.6675  -1.0724   0.0000   0.4146
   2.500   0.7757   0.00655   0.00208  -0.1223  0.3694  0.6741  -1.1087   0.0000   0.4023
   3.500   0.8416   0.00913   0.00359  -0.1150  0.1440  0.6821  -1.1610   0.0000   0.3802
   4.000   0.8796   0.01002   0.00422  -0.1123  0.0920  0.6852  -1.1923   0.0000   0.3706
   4.500   0.9775   0.00831   0.00343  -0.1203  0.2639  0.6869  -1.3892   0.0000   0.3655
   5.000   0.9854   0.01038   0.00473  -0.1122  0.1108  0.6879  -1.5341   0.0000   0.3556
   5.500   1.0143   0.01112   0.00529  -0.1077  0.0800  0.6886  -1.7346   0.0000   0.3472
   6.000   1.0545   0.01160   0.00575  -0.1054  0.0664  0.6891  -1.9701   0.0000   0.3404
   6.500   1.0923   0.01215   0.00630  -0.1028  0.0624  0.6895  -2.2088   0.0000   0.3339
   7.000   1.1069   0.01359   0.00755  -0.0967  0.0311  0.6898  -2.3921   0.0000   0.3264
   7.500   1.1366   0.01461   0.00851  -0.0935  0.0170  0.6901  -2.6141   0.0000   0.3206
   8.000   1.1688   0.01563   0.00955  -0.0909  0.0168  0.6903  -2.8561   0.0000   0.3154
   8.500   1.1997   0.01683   0.01076  -0.0884  0.0165  0.6904  -3.1003   0.0000   0.3105
   9.000   1.2319   0.01804   0.01200  -0.0863  0.0164  0.6906  -3.3542   0.0000   0.3060
  20.000   1.2697   0.14383   0.14192  -0.0835  0.0154  0.6913  -6.0016   0.0000   0.2783
  20.500   1.4132   0.12377   0.12139  -0.0747  0.0146  0.6913  -7.5132   0.0000   0.2639
  21.000   1.4608   0.12327   0.12075  -0.0755  0.0142  0.6913  -8.1915   0.0000   0.2614
  23.500   1.3523   0.19269   0.19101  -0.1131  0.0135  0.6913  -8.2073   0.0000   0.2862
  24.000   1.3143   0.21476   0.21324  -0.1240  0.0132  0.6913  -7.9573   0.0000   0.2958
  25.000   1.5249   0.17797   0.17591  -0.1085  0.0120  0.7279  -10.8368   0.0000   0.2685
  25.500   1.5726   0.17627   0.17411  -0.1087  0.0114  0.7428  -11.6453   0.0000   0.2647
  26.500   1.5632   0.19766   0.19568  -0.1212  0.0105  0.7907  -12.0827   0.0000   0.2697
  27.000   1.5851   0.20122   0.19919  -0.1236  0.0098  0.7978  -12.6209   0.0000   0.2683
  27.500   1.6012   0.20599   0.20389  -0.1264  0.0089  0.8005  -13.0989   0.0000   0.2674
  28.000   1.5983   0.21555   0.21343  -0.1315  0.0073  0.8019  -13.3519   0.0000   0.2689
  28.500   1.5300   0.24280   0.24094  -0.1442  0.0068  0.8017  -12.7718   0.0000   0.2793


